x1;x2;x3;x4;x5;x6;x7;y
0.273;1.07;1.51;2.227;12050000;2175.49;3254950000;25.99770167
0.275;1.151;1.57;2.285;11680000;2185.79;3423160000;25.39060934
0.263;1.101;1.52;2.235;11550000;2184.05;3000660000;25.31274467
0.275;1.13;1.55;2.276;11810000;2190.15;3078530000;25.55391183
0.288;1.158;1.58;2.298;12640000;2178.15;3196400000;25.90680164
0.288;1.148;1.56;2.273;12190000;2182.22;3388910000;25.48355345
0.285;1.114;1.54;2.259;11430000;2187.02;3300570000;25.26109501
0.293;1.163;1.58;2.285;11340000;2183.87;3084800000;25.82187584
0.28;1.133;1.54;2.236;12270000;2182.64;2777550000;26.17593373
0.305;1.143;1.55;2.236;12380000;2186.9;3041490000;25.96616215
0.305;1.143;1.56;2.243;13450000;2175.44;3148280000;26.26937079
0.305;1.157;1.58;2.264;13630000;2172.47;2969310000;23.94427541
0.305;1.241;1.64;2.296;13650000;2169.04;3342340000;25.53896655
0.305;1.177;1.57;2.216;12940000;2180.38;2654780000;23.55272017
0.325;1.182;1.57;2.234;13120000;2176.12;3006800000;23.68624892
0.32;1.18;1.57;2.231;13420000;2170.95;3766390000;24.90877266
0.315;1.182;1.57;2.23;13480000;2170.86;3392120000;24.53974922
0.303;1.19;1.6;2.271;11980000;2179.98;3091120000;24.12567088
0.303;1.122;1.54;2.24;12020000;2186.48;3447650000;23.86323223
0.33;1.123;1.54;2.237;11940000;2186.16;3319420000;24.94609727
0.333;1.19;1.62;2.323;12510000;2181.3;3727840000;25.81112181
0.333;1.223;1.67;2.39;17500000;2127.81;4233960000;27.73323746
0.35;1.203;1.67;2.395;15160000;2159.04;4010480000;25.40065955
0.345;1.254;1.73;2.471;17850000;2127.02;4141670000;27.5472351
0.315;1.198;1.69;2.444;18139999;2125.77;3664100000;28.14510507
0.278;1.189;1.7;2.473;16299999;2147.26;3373720000;26.18022969
0.273;1.21;1.7;2.451;15370000;2139.16;5014360000;27.36081453
0.238;1.207;1.7;2.444;15530000;2139.12;3163000000;27.03220016
0.288;1.2;1.69;2.429;15920000;2139.76;3140730000;26.50145811
0.223;1.2;1.67;2.398;13300000;2163.12;3712090000;25.84328193
0.16;1.174;1.63;2.354;12020000;2177.18;3552830000;25.2462727
0.165;1.153;1.62;2.34;12290000;2164.69;3317190000;25.4941539
0.173;1.127;1.59;2.326;14500000;2146.1;3216170000;26.81822841
0.255;1.112;1.56;2.279;13100000;2159.93;3437770000;25.03932072
0.263;1.13;1.57;2.288;12390000;2171.37;3891460000;24.21218862
0.235;1.115;1.56;2.275;14020000;2151.13;4249220000;25.15625741
0.26;1.156;1.61;2.336;13290000;2168.27;4173340000;24.0735794
0.288;1.183;1.62;2.335;13570000;2161.2;3137550000;25.00055525
0.315;1.227;1.68;2.406;13630000;2150.49;3750890000;25.71169361
0.313;1.256;1.72;2.436;12990000;2159.73;3906550000;25.14850467
0.31;1.283;1.74;2.46;12840000;2160.77;3461550000;25.09245315
0.31;1.27;1.74;2.468;13480000;2153.74;3619890000;25.88810163
0.32;1.294;1.76;2.493;13380000;2163.66;2916550000;25.05253136
0.34;1.304;1.78;2.508;15910000;2139.18;2977100000;26.01168672
0.275;1.254;1.74;2.474;16690001;2132.55;3580450000;26.02297719
0.29;1.282;1.79;2.555;16120001;2132.98;3228150000;25.69198023
0.295;1.256;1.77;2.523;16209999;2126.5;2830390000;25.98354103
0.333;1.234;1.75;2.512;15280000;2139.6;3170000000;24.6969527
0.323;1.234;1.75;2.516;14410000;2144.29;3362670000;23.83844536
0.32;1.243;1.75;2.499;13750000;2141.34;3337170000;23.53985822
0.315;1.245;1.74;2.492;13340000;2141.16;3448850000;23.38552934
0.313;1.269;1.76;2.516;13020000;2151.33;3357320000;25.07917428
0.325;1.276;1.76;2.501;13460000;2143.16;3751340000;25.83202374
0.313;1.302;1.79;2.536;14240000;2139.43;3775200000;27.11384808
0.275;1.338;1.84;2.601;15360000;2133.04;4204830000;27.61459701
0.273;1.323;1.85;2.616;16190001;2126.41;4019510000;27.78893064
0.295;1.313;1.83;2.589;17059999;2126.15;3922400000;28.55109
0.345;1.286;1.82;2.571;18559999;2111.72;4532160000;29.08847764
0.345;1.261;1.8;2.563;19320000;2097.94;4248580000;30.25083653
0.358;1.263;1.81;2.6;22080000;2088.66;3886740000;30.46410617
0.358;1.244;1.78;2.571;22510000;2085.18;3837860000;31.41919642
0.39;1.291;1.83;2.602;18709999;2131.52;3736060000;29.35066056
0.42;1.331;1.86;2.626;18740000;2139.56;3916930000;29.04548599
0.418;1.474;2.07;2.882;14380000;2163.26;6264150000;28.31548681
0.458;1.529;2.12;2.928;14740000;2167.48;6451640000;27.57971469
0.503;1.647;2.22;2.982;14170000;2164.45;4988050000;27.85774677
0.488;1.674;2.24;2.973;13370000;2180.39;4543860000;26.84480299
0.453;1.672;2.22;2.926;13720000;2176.94;3830590000;26.64953559
0.42;1.713;2.28;2.986;13350000;2187.12;3809160000;26.22083836
0.418;1.777;2.34;3.016;12850000;2181.9;3572400000;27.04541913
0.42;1.796;2.34;3.013;12420000;2198.18;3607010000;26.63916513
0.475;1.781;2.32;3.009;12410000;2202.94;3957940000;27.74357904
0.485;1.837;2.36;3.023;12430000;2204.72;3418640000;27.88096448
0.48;1.849;2.37;3.022;12340000;2213.35;1584600000;28.08643007
0.45;1.801;2.32;2.983;13150000;2201.72;3505650000;28.50894755
0.468;1.781;2.3;2.95;12900000;2204.66;3706560000;29.04173886
0.468;1.834;2.37;3.017;13330000;2198.81;5533980000;28.47724906
0.458;1.893;2.44;3.095;14070000;2191.08;5063740000;29.23812914
0.455;1.829;2.39;3.061;14120000;2191.95;3779500000;29.01649216
0.453;1.844;2.39;3.056;12140000;2204.71;3895230000;28.62256714
0.485;1.841;2.4;3.082;11790000;2212.23;3855320000;28.6457466
0.488;1.798;2.35;3.029;12220000;2241.35;4501820000;27.06319852
0.49;1.819;2.39;3.085;12640000;2246.19;4200580000;26.65755791
0.52;1.881;2.46;3.154;11750000;2259.53;3884480000;26.18853478
0.05;1.889;2.48;3.162;12640000;2256.96;4034510000;26.52814405
0.523;1.912;2.48;3.147;12720000;2271.72;3857590000;25.04037469
0.523;1.994;2.53;3.149;13190000;2253.28;4406970000;25.82159341
0.488;2.068;2.58;3.145;12790000;2262.03;4168200000;24.97437258
0.485;2.067;2.6;3.184;12200000;2258.07;5920340000;25.98937145
0.478;2.027;2.54;3.121;11710000;2262.53;3248370000;26.3633101
0.513;2.046;2.57;3.151;11450000;2270.76;3298780000;25.92249291
0.503;2.029;2.55;3.125;11270000;2265.18;2852230000;26.5209299
0.493;2.036;2.55;3.13;11430000;2260.96;2876320000;26.35117826
0.05;2.03;2.54;3.116;11440000;2263.79;2020550000;26.22572765
0.495;2.055;2.56;3.139;11990000;2268.88;1987080000;26.28384049
0.495;1.998;2.51;3.084;12950000;2249.92;2392360000;26.91203243
0.44;1.962;2.48;3.084;13370000;2249.26;2336370000;27.12837111
0.48;1.934;2.45;3.063;14040000;2238.83;2670900000;27.2979994
0.475;1.944;2.45;3.047;12850000;2257.83;3770530000;26.62272182
0.518;1.947;2.45;3.045;11850000;2270.75;3764890000;25.68908951
0.508;1.863;2.37;2.962;11670000;2269;3761820000;26.10180696
0.503;1.922;2.42;3.004;11320000;2276.98;3339890000;25.48264807
0.485;1.881;2.38;2.968;11560000;2268.9;3217610000;26.49230905
0.503;1.879;2.38;2.97;11490000;2268.9;3638790000;27.29886729
0.498;1.876;2.37;2.957;11260000;2275.32;3620410000;26.93876905
0.503;1.868;2.36;2.96;11540000;2270.44;3462130000;27.06807491
0.513;1.884;2.38;2.977;11230000;2274.64;3081270000;26.27520838
0.513;1.826;2.33;2.927;11870000;2267.89;3584990000;26.48415047
0.515;1.885;2.39;2.985;12480000;2271.89;3315250000;26.33716421
0.503;1.953;2.46;3.032;12780000;2263.69;3165970000;26.75805433
0.48;1.94;2.47;3.046;11540000;2271.31;3524970000;27.14955686
0.473;1.867;2.4;2.991;11770000;2265.2;3152710000;27.20784037
0.493;1.937;2.47;3.056;11070000;2280.07;3810960000;26.57059652
0.483;1.987;2.52;3.108;10810000;2298.37;3846020000;25.83901635
0.488;1.962;2.51;3.091;10630000;2296.68;3610360000;26.48722504
0.498;1.941;2.48;3.059;10580000;2294.69;3135890000;26.93302363
0.495;1.936;2.48;3.077;11880000;2280.9;3591270000;28.07593494
0.05;1.908;2.45;3.051;11990000;2278.87;4087450000;28.57627684
0.05;1.926;2.47;3.081;11810000;2279.55;3916610000;29.05762102
0.488;1.921;2.47;3.083;11930000;2280.85;3807710000;28.90988009
0.488;1.933;2.49;3.114;10970000;2297.42;3597970000;28.33914565
0.503;1.854;2.41;3.048;11370000;2292.56;3109050000;29.1763618
0.525;1.844;2.39;3.019;11290000;2293.08;3448690000;29.04132433
0.525;1.816;2.35;2.961;11450000;2294.67;3609740000;29.01306942
0.528;1.87;2.4;3.011;10880000;2307.87;3677940000;28.57683492
0.523;1.887;2.41;3.012;10850000;2316.1;3475020000;28.31639394
0.523;1.911;2.43;3.034;11070000;2328.25;3349730000;27.52002577
0.535;1.96;2.47;3.062;10740000;2337.58;3520910000;28.49745463
0.52;2.001;2.5;3.091;11970000;2349.25;3775590000;27.39065659
0.508;1.941;2.45;3.051;11760000;2347.22;3672370000;27.5294689
0.508;1.91;2.43;3.031;11490000;2351.16;3513060000;27.02715255
0.505;1.917;2.43;3.037;11570000;2365.38;3579780000;26.12725228
0.51;1.912;2.42;3.037;11740000;2362.82;3468670000;26.00677157
0.498;1.878;2.39;3.023;11710000;2363.81;4015260000;26.04484286
0.498;1.804;2.32;2.955;11470000;2367.34;3831570000;26.22219031
0.49;1.87;2.37;2.986;12090000;2369.75;3582610000;26.15697858
0.523;1.88;2.36;2.968;12920000;2363.64;4210140000;26.07657681
0.615;1.992;2.46;3.071;12540000;2395.96;4345180000;25.55341492
0.645;2.03;2.49;3.082;11810000;2381.92;3821320000;25.97732921
0.683;2.017;2.49;3.084;10960000;2383.12;3555260000;25.79564604
0.705;2.016;2.49;3.098;11240000;2375.31;3232700000;25.92253643
0.735;2.044;2.51;3.11;11450000;2368.39;3518390000;24.97103095
0.708;2.081;2.55;3.146;11860000;2362.98;3812100000;25.38509848
0.713;2.125;2.6;3.183;12300000;2364.87;3716340000;25.20037888
0.725;2.105;2.58;3.169;11660000;2372.6;3432950000;24.7937284
0.728;2.127;2.61;3.192;11350000;2373.47;3133900000;24.65681892
0.753;2.124;2.6;3.172;12300000;2365.45;3172630000;25.70914625
0.715;2.02;2.51;3.106;11630000;2385.26;3906840000;24.98837024
0.708;2.03;2.52;3.135;11210000;2381.38;3365660000;25.44066046
0.708;2.02;2.5;3.113;11280000;2378.25;5178040000;25.34699884
0.71;1.993;2.47;3.09;11340000;2373.47;3054930000;25.38360291
0.753;1.963;2.44;3.05;12470000;2344.02;4265590000;26.68856068
0.748;1.93;2.4;3.011;12810000;2348.45;3572730000;26.19161575
0.748;1.943;2.42;3.026;13120000;2345.96;3260600000;26.49148323
0.748;1.928;2.4;3.002;12960000;2343.98;2975130000;26.49317827
0.758;1.912;2.37;2.979;12500000;2341.59;3240230000;26.6649328
0.773;1.955;2.41;3.013;11530000;2358.57;3367780000;25.79691084
0.755;1.936;2.39;2.992;11420000;2361.13;3106940000;25.31388784
0.758;1.961;2.42;3.025;11540000;2368.06;3158420000;24.34843712
0.738;1.929;2.4;3.018;12370000;2362.72;3354110000;25.41973657
0.74;1.877;2.35;2.985;12380000;2358.84;3416400000;25.29414458
0.78;1.878;2.35;2.993;11790000;2360.16;3206240000;25.06828351
0.78;1.87;2.36;3.006;12890000;2352.95;3770520000;26.12282454
0.788;1.863;2.34;2.987;12390000;2357.49;3201920000;25.62672164
0.798;1.911;2.37;2.998;12870000;2355.54;3053150000;26.79005239
0.788;1.9;2.36;2.987;14050000;2357.16;2785410000;27.33423272
0.08;1.832;2.3;2.929;15070000;2353.78;3117420000;27.43046504
0.793;1.83;2.3;2.93;15770000;2344.93;3196950000;27.8695654
0.79;1.764;2.23;2.888;15960000;2328.95;3143890000;28.3723137
0.79;1.777;2.25;2.913;14660000;2349.01;2824710000;27.67389666
0.805;1.71;2.18;2.842;14420000;2342.19;3269840000;28.09120524
0.785;1.729;2.2;2.861;14930000;2338.17;3519900000;28.13671375
0.77;1.772;2.24;2.891;14150000;2355.84;3647420000;27.42963869
0.763;1.76;2.24;2.895;14630000;2348.69;3503360000;28.15439245
0.77;1.802;2.27;2.927;10840000;2374.15;3690650000;27.06269612
0.808;1.85;2.33;2.979;10760000;2388.61;3995240000;26.34790108
0.803;1.835;2.31;2.971;10850000;2387.45;4105920000;26.51016775
0.785;1.819;2.3;2.965;10360000;2388.77;4098460000;26.23736065
0.78;1.816;2.28;2.952;10820000;2384.2;3718270000;26.28101669
0.785;1.847;2.33;3.011;10110000;2388.33;3199240000;26.58576495
0.843;1.813;2.3;2.982;10590000;2391.17;3813680000;26.39729505
0.848;1.845;2.31;2.955;10680000;2388.13;3893990000;24.69772584
0.855;1.883;2.36;2.999;10460000;2389.52;4362540000;25.00398406
0.868;1.883;2.35;2.989;10570000;2399.29;3540140000;25.26811682
0.87;1.9;2.38;3.014;9770000;2399.38;3429440000;25.77660896
0.89;1.935;2.41;3.038;9960000;2396.92;3653590000;26.06258031
0.875;1.938;2.41;3.041;10210000;2399.63;3643530000;26.19836391
0.86;1.928;2.4;3.038;10600000;2394.44;3727420000;26.86157933
0.855;1.853;2.34;2.994;10400000;2390.9;3305630000;27.04228533
0.863;1.858;2.34;3.006;10420000;2402.32;3473600000;26.44082387
0.89;1.85;2.33;2.992;10650000;2400.67;3420790000;26.46362057
0.875;1.748;2.22;2.897;15590000;2357.03;4163000000;29.09839077
0.893;1.774;2.23;2.905;14660000;2365.72;4319420000;29.10053599
0.888;1.787;2.25;2.905;12040000;2381.73;3825160000;28.28279444
0.878;1.797;2.25;2.915;10930000;2394.02;3172830000;27.47492502
0.913;1.832;2.29;2.945;10720000;2398.42;3213570000;27.44761968
0.905;1.803;2.27;2.935;10020000;2404.39;3389900000;27.22276336
0.908;1.791;2.26;2.922;9990000;2415.07;3535390000;26.69149134
0.91;1.791;2.25;2.916;9810000;2415.82;2805040000;26.56171403
0.91;1.76;2.22;2.886;10380000;2412.91;3203160000;27.13721606
0.95;1.748;2.2;2.857;10410000;2411.8;4516110000;27.08300854
0.948;1.765;2.22;2.87;9890000;2430.06;3857140000;26.09876299
0.953;1.719;2.16;2.813;9750000;2439.07;3461680000;25.75728454
0.948;1.742;2.18;2.841;10070000;2436.1;2912600000;26.71261442
0.958;1.712;2.15;2.81;10450000;2429.33;3357840000;26.31695982
0.973;1.742;2.18;2.837;10390000;2433.14;3572300000;26.10151491
0.973;1.755;2.19;2.855;10160000;2433.79;3728860000;26.02917261
0.98;1.763;2.2;2.854;10700000;2431.77;4027340000;26.26852868
0.973;1.778;2.21;2.868;11460000;2429.39;4027750000;26.39845393
0.983;1.78;2.21;2.863;10420000;2440.35;3275500000;25.14069703
0.983;1.725;2.14;2.783;10640000;2437.92;3555590000;26.11362145
0.993;1.763;2.16;2.785;10900000;2432.46;3353050000;25.47542817
0.985;1.747;2.16;2.782;10380000;2433.15;5284720000;25.59969587
0.985;1.788;2.19;2.788;10370000;2453.46;3264700000;25.00344819
0.993;1.758;2.15;2.735;10860000;2437.03;3416510000;25.81575935
0.968;1.768;2.16;2.724;10750000;2435.61;3594820000;24.93825366
0.933;1.762;2.15;2.724;10480000;2434.5;3468210000;25.61716985
0.933;1.757;2.14;2.714;10020000;2438.3;5278330000;25.5541976
0.933;1.758;2.14;2.696;9900000;2439.07;3238970000;25.44487038
0.99;1.812;2.2;2.744;11060000;2419.38;3563910000;26.98661641
0.985;1.816;2.22;2.774;10030000;2440.69;3500800000;26.29254022
1.003;1.85;2.27;2.814;11440000;2419.7;3900280000;27.63532669
0.993;1.885;2.3;2.84;11180000;2423.41;3361590000;27.47436876
0.1;1.93;2.35;2.862;11220000;2429.01;1962290000;27.30094154
1.02;1.925;2.33;2.855;11070000;2432.54;3367220000;27.69740271
1.008;1.942;2.37;2.903;12540000;2409.75;3364520000;28.64342774
1.008;1.957;2.39;2.935;11190000;2425.18;2901330000;27.95284474
1.013;1.931;2.37;2.923;11110000;2427.43;2999130000;27.74999897
1.033;1.919;2.36;2.923;10890000;2425.53;3106750000;28.1273701
1.023;1.881;2.33;2.895;10300000;2443.25;3171620000;27.41532794
1.013;1.891;2.35;2.923;9900000;2447.83;3067670000;27.12712076
1.008;1.861;2.32;2.91;9510000;2459.27;2736640000;26.52169953
1.02;1.853;2.31;2.893;9820000;2459.14;2793170000;26.45381719
1.04;1.818;2.26;2.851;9890000;2460.61;2962130000;26.63967878
1.085;1.821;2.27;2.845;9790000;2473.83;3059760000;26.15118258
1.113;1.823;2.27;2.837;9580000;2473.45;3182780000;25.94784613
1.138;1.8;2.23;2.802;9360000;2472.54;3059570000;26.17350579
1.15;1.821;2.25;2.833;9430000;2469.91;3010240000;26.44536036
1.143;1.885;2.33;2.91;9430000;2477.13;4108060000;25.91078385
1.095;1.822;2.28;2.891;9600000;2477.83;3557020000;25.84623642
1.078;1.845;2.31;2.928;10110000;2475.42;3995520000;24.49682074
1.053;1.831;2.29;2.892;10290000;2472.1;3294770000;24.75490474
1.053;1.832;2.29;2.898;10260000;2470.3;3469210000;25.81945513
1.058;1.799;2.25;2.851;10090000;2476.35;3460860000;25.52591516
1.05;1.819;2.26;2.845;10280000;2477.57;3478580000;25.61817426
1.058;1.79;2.23;2.806;10440000;2472.16;3645020000;24.29501327
1.053;1.822;2.27;2.844;10030000;2476.83;3235140000;23.92961164
1.033;1.812;2.26;2.837;9930000;2480.91;2931780000;23.8822287
1.03;1.834;2.28;2.867;10960000;2474.92;3344640000;25.09451619
1.025;1.797;2.24;2.817;11110000;2474.02;3308060000;24.78820705
1.018;1.781;2.21;2.787;16040001;2438.21;3621070000;26.03117041
1.013;1.74;2.19;2.787;15510000;2441.32;3159930000;26.0708633
1.003;1.771;2.22;2.805;12330000;2465.84;2822550000;25.12403076
1.008;1.82;2.27;2.841;12040000;2464.61;2913100000;25.25708327
0.985;1.781;2.23;2.808;11740000;2468.11;2953650000;25.57376292
0.978;1.762;2.2;2.782;15550000;2430.01;3142620000;27.7135732
0.988;1.762;2.19;2.777;14260000;2425.55;3415680000;28.1026159
0.965;1.751;2.18;2.763;13190000;2428.37;2788150000;27.21398304
0.995;1.785;2.22;2.789;11350000;2452.51;2777490000;26.53129243
0.98;1.747;2.17;2.749;12250000;2444.04;2785290000;26.86168802
0.998;1.775;2.19;2.769;12230000;2438.97;2846590000;26.92088054
0.995;1.757;2.17;2.751;11280000;2443.05;2588780000;27.84441579
1.005;1.742;2.16;2.752;11320000;2444.24;2677700000;28.13726966
1.01;1.71;2.14;2.748;11700000;2446.3;2737580000;28.12852062
0.998;1.725;2.14;2.748;11220000;2457.59;2633660000;27.54745096
0.978;1.707;2.12;2.725;10590000;2471.65;3348110000;27.15631258
0.985;1.733;2.16;2.768;10130000;2476.55;2710730000;27.10314752
0.983;1.646;2.07;2.688;12230000;2457.85;3490260000;27.98547511
1.038;1.687;2.11;2.724;11630000;2465.54;3374410000;27.73187213
1.023;1.641;2.06;2.677;11550000;2465.1;3353930000;27.44010385
1.02;1.641;2.06;2.679;12120000;2461.43;3302490000;27.65716677
1.02;1.702;2.13;2.738;10730000;2488.11;3291760000;26.34363432
1.018;1.747;2.17;2.775;10580000;2496.48;3230920000;26.0144203
1.018;1.774;2.2;2.795;10500000;2498.37;3368050000;26.34702626
1.028;1.787;2.2;2.781;10440000;2495.62;3414460000;26.57861373
1.01;1.804;2.2;2.772;10170000;2500.23;4853170000;26.76512961
0.1;1.824;2.23;2.803;10150000;2503.87;3194300000;27.00843894
1.018;1.832;2.24;2.813;10180000;2506.65;3249100000;27.11423613
1.02;1.883;2.28;2.821;9780000;2508.24;3530010000;27.1761235
1.008;1.888;2.28;2.808;9670000;2500.6;2930860000;28.05830601
1.003;1.872;2.26;2.796;9590000;2502.22;2865960000;27.88272814
0.998;1.836;2.22;2.76;10210000;2496.66;3297890000;27.9253723
1.043;1.85;2.23;2.77;10170000;2496.84;3043110000;28.15472357
1.038;1.909;2.31;2.863;9870000;2507.04;3456030000;27.922586
1.03;1.896;2.31;2.869;9550000;2510.06;3168620000;27.62824793
1.028;1.928;2.33;2.857;9510000;2519.36;3211920000;27.34200749
1.013;1.934;2.34;2.865;9450000;2529.12;3199730000;27.12766496
1.035;1.925;2.33;2.874;9510000;2534.58;3068850000;26.97767677
1.043;1.925;2.33;2.877;9630000;2537.74;3017120000;26.92680889
1.043;1.948;2.35;2.893;9190000;2552.07;3045120000;26.3930143
1.043;1.969;2.37;2.906;9650000;2549.33;2884570000;27.01516869
1.045;1.958;2.36;2.894;10330000;2544.73;2483970000;26.79576222
1.055;1.945;2.35;2.881;10080000;2550.64;2960500000;26.7249161
1.068;1.955;2.35;2.875;9850000;2555.24;2976090000;26.07474836
1.053;1.94;2.32;2.853;9910000;2550.93;3151510000;26.37123716
1.05;1.906;2.28;2.812;9610000;2553.17;3149440000;27.0927592
1.055;1.955;2.31;2.822;9910000;2557.64;2916020000;26.59390688
1.073;1.956;2.3;2.803;10310000;2559.36;2889390000;26.62124906
1.068;1.987;2.34;2.85;10070000;2561.26;2998090000;26.70668343
1.065;1.975;2.32;2.829;10050000;2562.1;2990710000;26.69279107
1.075;2.02;2.38;2.894;9970000;2575.21;3384650000;26.49044544
1.07;2.007;2.38;2.89;11070000;2564.98;3211710000;27.01950113
1.098;2.027;2.41;2.922;11160000;2569.13;3427330000;26.83724841
1.083;2.056;2.44;2.955;11230000;2557.15;3874510000;27.45591772
1.08;2.069;2.45;2.96;11300000;2560.4;3869050000;26.94594595
1.073;2.043;2.43;2.936;9800000;2581.07;3887110000;26.04765465
1.075;1.997;2.37;2.88;10500000;2572.83;3658870000;26.46680115
1.123;2.01;2.38;2.875;10180000;2575.26;3827230000;26.14018002
1.138;2.022;2.38;2.862;10200000;2579.36;3813180000;25.42854041
1.138;2;2.35;2.829;9930000;2579.85;4048270000;26.22443165
1.148;2.005;2.34;2.822;9140000;2587.84;3567710000;25.65260603
1.158;1.987;2.32;2.797;9400000;2591.13;3539080000;25.65304713
1.188;1.983;2.31;2.769;9890000;2590.64;3809650000;26.3238582
1.195;2.002;2.33;2.784;9780000;2594.38;3899360000;26.10407111
1.203;2.003;2.33;2.806;10500000;2584.62;3831610000;26.68868925
0.12;2.055;2.4;2.88;11290000;2582.3;3486910000;26.7404252
1.185;2.072;2.4;2.869;11500000;2584.84;3402930000;27.63259621
1.24;2.065;2.38;2.839;11590000;2578.87;3641760000;27.83025899
1.23;2.038;2.34;2.781;13130000;2564.62;3558890000;29.23478722
1.23;2.065;2.36;2.806;11760000;2585.64;3312710000;28.18823966
1.24;2.062;2.35;2.793;11430000;2578.85;3300160000;28.34949687
1.24;2.094;2.37;2.793;10650000;2582.14;3003540000;27.83684851
1.278;2.107;2.36;2.763;9730000;2599.03;3332720000;27.163511
1.265;2.043;2.32;2.746;9880000;2597.08;2762950000;27.53634081
1.24;2.064;2.34;2.762;9670000;2602.42;1349780000;27.88593694
1.223;2.047;2.33;2.765;9870000;2601.42;3006860000;28.25146266
